x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.456 0.196 0.037 " " 0.454688 0.19375 0.041 " " 0.002 0.002 0.004 " " 0.202 0.4
0.591 0.538 0.037 " " 0.590625 0.538281 0.042 " " 0.0 0.0 0.005 " " 0.0 0.5
0.286 0.223 0.031 " " 0.2875 0.224219 0.03 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.445 0.316 0.046 " " 0.44375 0.317969 0.045 " " 0.002 0.002 0.001 " " 0.202 0.1
0.279 0.264 0.026 " " 0.277344 0.265625 0.027 " " 0.002 0.002 0.001 " " 0.202 0.1
0.871 0.204 0.033 " " 0.870313 0.205469 0.032 " " 0.001 0.002 0.001 " " 0.201 0.1
0.39 0.272 0.033 " " 0.392188 0.271094 0.038 " " 0.002 0.001 0.005 " " 0.10200000000000001 0.5
0.884 0.455 0.033 " " 0.884375 0.457812 0.034 " " 0.0 0.002 0.001 " " 0.2 0.1
0.834 0.241 0.029 " " 0.836719 0.242969 0.028 " " 0.003 0.002 0.001 " " 0.203 0.1
0.466 0.62 0.031 " " 0.470313 0.620313 0.035 " " 0.005 0.001 0.004 " " 0.10500000000000001 0.4
0.315 0.657 0.029 " " 0.314844 0.658594 0.031 " " 0.0 0.002 0.002 " " 0.2 0.2
0.504 0.798 0.036 " " 0.502344 0.797656 0.035 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.711 0.302 0.052 " " 0.709375 0.305469 0.053 " " 0.002 0.003 0.001 " " 0.302 0.1
0.43 0.629 0.026 " " 0.430469 0.628906 0.023 " " 0.0 0.0 0.003 " " 0.0 0.3
0.716 0.244 0.046 " " 0.717188 0.24375 0.057 " " 0.002 0.0 0.011 " " 0.002 1.0999999999999999
0.155 0.352 0.055 " " 0.15625 0.352344 0.048 " " 0.002 0.0 0.007 " " 0.002 0.7000000000000001
0.436 0.249 0.034 " " 0.436719 0.25 0.033 " " 0.001 0.001 0.001 " " 0.101 0.1
0.335 0.274 0.037 " " 0.335938 0.274219 0.039 " " 0.001 0.0 0.002 " " 0.001 0.2
0.438 0.573 0.033 " " 0.441406 0.574219 0.032 " " 0.003 0.001 0.001 " " 0.10300000000000001 0.1
0.738 0.141 0.052 " " 0.738281 0.142188 0.052 " " 0.001 0.001 0.0 " " 0.101 0.0
