x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.349 0.447 0.044 " " 0.347656 0.447656 0.045 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.58 0.666 0.033 " " 0.580469 0.667188 0.033 " " 0.0 0.002 0.0 " " 0.2 0.0
0.568 0.269 0.046 " " 0.564844 0.26875 0.049 " " 0.003 0.0 0.003 " " 0.003 0.3
0.697 0.225 0.04 " " 0.696875 0.222656 0.039 " " 0.0 0.002 0.001 " " 0.2 0.1
0.4 0.495 0.034 " " 0.400781 0.497656 0.031 " " 0.001 0.002 0.003 " " 0.201 0.3
0.444 0.731 0.032 " " 0.442969 0.732813 0.033 " " 0.001 0.002 0.001 " " 0.201 0.1
0.607 0.711 0.032 " " 0.609375 0.713281 0.034 " " 0.002 0.002 0.002 " " 0.202 0.2
0.788 0.751 0.027 " " 0.789062 0.752344 0.027 " " 0.001 0.002 0.0 " " 0.201 0.0
0.448 0.631 0.038 " " 0.447656 0.632812 0.035 " " 0.0 0.002 0.003 " " 0.2 0.3
0.68 0.587 0.045 " " 0.678906 0.583594 0.045 " " 0.002 0.003 0.0 " " 0.302 0.0
0.481 0.407 0.034 " " 0.478125 0.407031 0.034 " " 0.003 0.0 0.0 " " 0.003 0.0
0.411 0.452 0.029 " " 0.411719 0.453906 0.029 " " 0.001 0.002 0.0 " " 0.201 0.0
0.624 0.661 0.026 " " 0.625781 0.658594 0.024 " " 0.002 0.002 0.002 " " 0.202 0.2
0.681 0.412 0.051 " " 0.68125 0.410156 0.048 " " 0.0 0.002 0.003 " " 0.2 0.3
0.828 0.784 0.039 " " 0.826563 0.782812 0.038 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.035 0.116 0.034 " " 0.034375 0.115625 0.032 " " 0.001 0.0 0.002 " " 0.001 0.2
0.344 0.513 0.036 " " 0.342187 0.514844 0.033 " " 0.002 0.002 0.003 " " 0.202 0.3
0.524 0.602 0.027 " " 0.523438 0.603906 0.025 " " 0.001 0.002 0.002 " " 0.201 0.2
0.77 0.472 0.064 " " 0.769531 0.469531 0.061 " " 0.001 0.002 0.003 " " 0.201 0.3
0.054 0.919 0.054 " " 0.0546875 0.915625 0.056 " " 0.001 0.003 0.002 " " 0.301 0.2
0.499 0.556 0.033 " " 0.498437 0.557031 0.031 " " 0.001 0.001 0.002 " " 0.101 0.2
0.032 0.227 0.029 " " 0.0296875 0.227344 0.029 " " 0.002 0.0 0.0 " " 0.002 0.0
0.147 0.695 0.063 " " 0.148438 0.69375 0.065 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.103 0.183 0.031 " " 0.101562 0.182812 0.031 " " 0.002 0.0 0.0 " " 0.002 0.0
0.491 0.605 0.031 " " 0.492188 0.607813 0.029 " " 0.001 0.003 0.002 " " 0.301 0.2
0.584 0.416 0.034 " " 0.583594 0.415625 0.034 " " 0.001 0.001 0.0 " " 0.101 0.0
0.479 0.463 0.029 " " 0.479688 0.461719 0.028 " " 0.001 0.002 0.001 " " 0.201 0.1
0.624 0.242 0.034 " " 0.622656 0.242969 0.033 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.787 0.217 0.05 " " 0.785937 0.214844 0.048 " " 0.001 0.002 0.002 " " 0.201 0.2
0.597 0.32 0.028 " " 0.597656 0.319531 0.027 " " 0.001 0.001 0.001 " " 0.101 0.1
0.016 0.534 0.036 " " 0.015625 0.532812 0.032 " " 0.0 0.001 0.004 " " 0.1 0.4
0.531 0.457 0.033 " " 0.530469 0.457812 0.035 " " 0.001 0.001 0.002 " " 0.101 0.2
0.939 0.118 0.047 " " 0.939062 0.117188 0.046 " " 0.0 0.001 0.001 " " 0.1 0.1
0.259 0.382 0.027 " " 0.258594 0.385156 0.026 " " 0.001 0.003 0.001 " " 0.301 0.1
0.271 0.798 0.033 " " 0.275 0.797656 0.033 " " 0.004 0.0 0.0 " " 0.004 0.0
0.76 0.147 0.031 " " 0.760938 0.146094 0.026 " " 0.001 0.001 0.005 " " 0.101 0.5
0.228 0.188 0.048 " " 0.228906 0.1875 0.048 " " 0.001 0.001 0.0 " " 0.101 0.0
0.633 0.351 0.031 " " 0.633594 0.353125 0.031 " " 0.001 0.002 0.0 " " 0.201 0.0
0.232 0.505 0.058 " " 0.234375 0.504687 0.055 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.096 0.466 0.037 " " 0.0960938 0.465625 0.037 " " 0.0 0.0 0.0 " " 0.0 0.0
0.537 0.331 0.025 " " 0.539062 0.330469 0.028 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.387 0.711 0.026 " " 0.385938 0.710938 0.025 " " 0.001 0.0 0.001 " " 0.001 0.1
0.5 0.752 0.033 " " 0.501562 0.753125 0.031 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.234 0.355 0.03 " " 0.234375 0.35625 0.028 " " 0.0 0.001 0.002 " " 0.1 0.2
0.539 0.751 0.03 " " 0.539844 0.754687 0.026 " " 0.001 0.004 0.004 " " 0.401 0.4
0.887 0.609 0.044 " " 0.885938 0.607813 0.04 " " 0.001 0.002 0.004 " " 0.201 0.4
0.091 0.853 0.046 " " 0.0898438 0.852344 0.042 " " 0.001 0.001 0.004 " " 0.101 0.4
0.027 0.284 0.04 " " 0.0265625 0.282813 0.038 " " 0.0 0.002 0.002 " " 0.2 0.2
