x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.689 0.23 0.034 " " 0.6875 0.23125 0.037 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.252 0.588 0.052 " " 0.252344 0.588281 0.049 " " 0.001 0.001 0.003 " " 0.101 0.3
0.12 0.155 0.035 " " 0.122656 0.153906 0.037 " " 0.003 0.001 0.002 " " 0.10300000000000001 0.2
0.381 0.63 0.027 " " 0.378906 0.632031 0.03 " " 0.002 0.002 0.003 " " 0.202 0.3
0.305 0.581 0.036 " " 0.305469 0.580469 0.034 " " 0.0 0.001 0.002 " " 0.1 0.2
0.167 0.683 0.031 " " 0.167187 0.683594 0.031 " " 0.0 0.001 0.0 " " 0.1 0.0
0.524 0.549 0.03 " " 0.524219 0.55 0.029 " " 0.0 0.001 0.001 " " 0.1 0.1
0.344 0.464 0.028 " " 0.341406 0.465625 0.029 " " 0.002 0.002 0.001 " " 0.202 0.1
0.395 0.084 0.03 " " 0.395312 0.0851562 0.026 " " 0.0 0.002 0.004 " " 0.2 0.4
0.727 0.547 0.032 " " 0.725781 0.54375 0.032 " " 0.002 0.003 0.0 " " 0.302 0.0
0.911 0.181 0.034 " " 0.908594 0.18125 0.034 " " 0.002 0.0 0.0 " " 0.002 0.0
0.763 0.516 0.034 " " 0.764844 0.517187 0.032 " " 0.002 0.002 0.002 " " 0.202 0.2
0.021 0.284 0.033 " " 0.021875 0.2875 0.033 " " 0.001 0.003 0.0 " " 0.301 0.0
0.25 0.326 0.026 " " 0.248437 0.326562 0.024 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.277 0.482 0.024 " " 0.278125 0.482031 0.025 " " 0.002 0.0 0.001 " " 0.002 0.1
0.954 0.353 0.036 " " 0.95625 0.35625 0.039 " " 0.002 0.003 0.003 " " 0.302 0.3
0.062 0.155 0.029 " " 0.0632813 0.15625 0.028 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.57 0.351 0.031 " " 0.570312 0.351562 0.031 " " 0.0 0.001 0.0 " " 0.1 0.0
0.552 0.78 0.033 " " 0.553125 0.782031 0.033 " " 0.001 0.002 0.0 " " 0.201 0.0
0.665 0.188 0.026 " " 0.667969 0.186719 0.024 " " 0.003 0.001 0.002 " " 0.10300000000000001 0.2
0.081 0.43 0.031 " " 0.0796875 0.430469 0.033 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.198 0.662 0.028 " " 0.197656 0.660937 0.026 " " 0.0 0.002 0.002 " " 0.2 0.2
0.508 0.663 0.027 " " 0.507031 0.661719 0.026 " " 0.001 0.002 0.001 " " 0.201 0.1
0.471 0.813 0.041 " " 0.471875 0.811719 0.039 " " 0.001 0.002 0.002 " " 0.201 0.2
0.62 0.511 0.034 " " 0.620313 0.514844 0.036 " " 0.0 0.004 0.002 " " 0.4 0.2
0.237 0.651 0.03 " " 0.2375 0.651563 0.029 " " 0.0 0.001 0.001 " " 0.1 0.1
0.902 0.793 0.036 " " 0.9 0.794531 0.038 " " 0.002 0.002 0.002 " " 0.202 0.2
0.337 0.077 0.031 " " 0.3375 0.0757812 0.028 " " 0.001 0.001 0.003 " " 0.101 0.3
0.902 0.479 0.025 " " 0.901563 0.478906 0.025 " " 0.0 0.0 0.0 " " 0.0 0.0
0.539 0.435 0.04 " " 0.542188 0.434375 0.039 " " 0.003 0.001 0.001 " " 0.10300000000000001 0.1
0.861 0.18 0.03 " " 0.861719 0.180469 0.028 " " 0.001 0.001 0.002 " " 0.101 0.2
0.66 0.39 0.027 " " 0.661719 0.392969 0.029 " " 0.002 0.003 0.002 " " 0.302 0.2
0.492 0.564 0.033 " " 0.492188 0.565625 0.031 " " 0.0 0.002 0.002 " " 0.2 0.2
0.648 0.58 0.038 " " 0.647656 0.58125 0.035 " " 0.0 0.001 0.003 " " 0.1 0.3
0.484 0.475 0.027 " " 0.4875 0.474219 0.027 " " 0.004 0.001 0.0 " " 0.10400000000000001 0.0
0.68 0.558 0.033 " " 0.679688 0.558594 0.03 " " 0.0 0.001 0.003 " " 0.1 0.3
0.541 0.261 0.027 " " 0.542188 0.260156 0.027 " " 0.001 0.001 0.0 " " 0.101 0.0
0.666 0.279 0.03 " " 0.66875 0.280469 0.03 " " 0.002 0.002 0.0 " " 0.202 0.0
0.744 0.23 0.032 " " 0.742969 0.229687 0.032 " " 0.001 0.0 0.0 " " 0.001 0.0
0.528 0.216 0.033 " " 0.527344 0.217187 0.033 " " 0.001 0.001 0.0 " " 0.101 0.0
0.624 0.462 0.022 " " 0.621875 0.463281 0.022 " " 0.002 0.002 0.0 " " 0.202 0.0
0.013 0.176 0.021 " " 0.0140625 0.178125 0.021 " " 0.001 0.002 0.0 " " 0.201 0.0
0.347 0.606 0.034 " " 0.344531 0.603125 0.031 " " 0.002 0.003 0.003 " " 0.302 0.3
0.212 0.296 0.033 " " 0.2125 0.294531 0.032 " " 0.001 0.002 0.001 " " 0.201 0.1
0.254 0.371 0.029 " " 0.252344 0.373437 0.03 " " 0.002 0.002 0.001 " " 0.202 0.1
0.581 0.694 0.035 " " 0.585156 0.694531 0.035 " " 0.004 0.001 0.0 " " 0.10400000000000001 0.0
0.593 0.108 0.034 " " 0.594531 0.107031 0.032 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.359 0.525 0.03 " " 0.359375 0.525 0.031 " " 0.001 0.0 0.001 " " 0.001 0.1
0.415 0.281 0.03 " " 0.415625 0.283594 0.032 " " 0.001 0.002 0.002 " " 0.201 0.2
0.298 0.528 0.032 " " 0.299219 0.528906 0.035 " " 0.001 0.001 0.003 " " 0.101 0.3
0.184 0.448 0.025 " " 0.185156 0.446875 0.024 " " 0.001 0.002 0.001 " " 0.201 0.1
0.923 0.404 0.031 " " 0.923437 0.405469 0.034 " " 0.001 0.002 0.003 " " 0.201 0.3
0.742 0.278 0.029 " " 0.741406 0.278125 0.029 " " 0.001 0.0 0.0 " " 0.001 0.0
0.731 0.375 0.042 " " 0.729688 0.377344 0.04 " " 0.002 0.002 0.002 " " 0.202 0.2
0.147 0.425 0.028 " " 0.146094 0.421875 0.025 " " 0.001 0.003 0.003 " " 0.301 0.3
0.858 0.801 0.032 " " 0.857813 0.799219 0.03 " " 0.0 0.002 0.002 " " 0.2 0.2
0.842 0.429 0.038 " " 0.840625 0.428906 0.033 " " 0.002 0.0 0.005 " " 0.002 0.5
0.31 0.79 0.027 " " 0.310156 0.792969 0.032 " " 0.0 0.003 0.005 " " 0.3 0.5
0.217 0.15 0.033 " " 0.216406 0.148438 0.034 " " 0.001 0.002 0.001 " " 0.201 0.1
0.898 0.292 0.048 " " 0.895312 0.294531 0.051 " " 0.003 0.002 0.003 " " 0.203 0.3
0.521 0.152 0.037 " " 0.520312 0.153906 0.038 " " 0.001 0.002 0.001 " " 0.201 0.1
0.96 0.178 0.026 " " 0.957812 0.178906 0.027 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.322 0.193 0.062 " " 0.319531 0.196875 0.068 " " 0.002 0.004 0.006 " " 0.402 0.6
0.805 0.859 0.038 " " 0.803125 0.85625 0.039 " " 0.002 0.003 0.001 " " 0.302 0.1
0.214 0.53 0.04 " " 0.214062 0.529688 0.039 " " 0.0 0.0 0.001 " " 0.0 0.1
0.888 0.727 0.031 " " 0.889844 0.728125 0.027 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.395 0.532 0.044 " " 0.394531 0.527344 0.038 " " 0.001 0.005 0.006 " " 0.501 0.6
0.362 0.266 0.034 " " 0.364844 0.266406 0.034 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.265 0.722 0.031 " " 0.265625 0.720312 0.034 " " 0.001 0.002 0.003 " " 0.201 0.3
0.141 0.63 0.035 " " 0.138281 0.629687 0.039 " " 0.002 0.0 0.004 " " 0.002 0.4
0.452 0.582 0.037 " " 0.453906 0.582812 0.036 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
