x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.169 0.252 0.044 " " 0.16875 0.254687 0.044 " " 0.0 0.002 0.0 " " 0.2 0.0
0.343 0.455 0.034 " " 0.345313 0.457031 0.034 " " 0.002 0.002 0.0 " " 0.202 0.0
0.127 0.285 0.032 " " 0.125781 0.285937 0.034 " " 0.001 0.001 0.002 " " 0.101 0.2
0.058 0.248 0.029 " " 0.0609375 0.245312 0.028 " " 0.003 0.003 0.001 " " 0.303 0.1
0.934 0.59 0.042 " " 0.932031 0.594531 0.039 " " 0.002 0.005 0.003 " " 0.502 0.3
0.596 0.145 0.032 " " 0.594531 0.145313 0.035 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.584 0.582 0.038 " " 0.584375 0.580469 0.034 " " 0.0 0.002 0.004 " " 0.2 0.4
0.019 0.365 0.027 " " 0.0171875 0.365625 0.025 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.8 0.16 0.037 " " 0.8 0.159375 0.036 " " 0.0 0.001 0.001 " " 0.1 0.1
0.229 0.12 0.045 " " 0.228906 0.120312 0.045 " " 0.0 0.0 0.0 " " 0.0 0.0
0.059 0.355 0.034 " " 0.0601562 0.35625 0.031 " " 0.002 0.002 0.003 " " 0.202 0.3
0.687 0.642 0.028 " " 0.688281 0.64375 0.031 " " 0.002 0.002 0.003 " " 0.202 0.3
0.634 0.424 0.031 " " 0.632031 0.428125 0.041 " " 0.002 0.004 0.01 " " 0.402 1.0
0.566 0.44 0.028 " " 0.564844 0.441406 0.027 " " 0.002 0.002 0.001 " " 0.202 0.1
0.288 0.35 0.027 " " 0.288281 0.349219 0.023 " " 0.0 0.001 0.004 " " 0.1 0.4
0.084 0.447 0.03 " " 0.084375 0.448438 0.03 " " 0.0 0.002 0.0 " " 0.2 0.0
0.237 0.378 0.023 " " 0.236719 0.379687 0.024 " " 0.0 0.002 0.001 " " 0.2 0.1
0.128 0.71 0.034 " " 0.128125 0.7125 0.035 " " 0.0 0.002 0.001 " " 0.2 0.1
0.498 0.23 0.032 " " 0.499219 0.230469 0.034 " " 0.002 0.0 0.002 " " 0.002 0.2
0.146 0.185 0.037 " " 0.147656 0.1875 0.036 " " 0.002 0.002 0.001 " " 0.202 0.1
0.974 0.352 0.034 " " 0.975781 0.342969 0.041 " " 0.002 0.009 0.007 " " 0.9019999999999999 0.7000000000000001
0.22 0.538 0.029 " " 0.219531 0.541406 0.03 " " 0.001 0.003 0.001 " " 0.301 0.1
0.017 0.312 0.025 " " 0.0171875 0.314844 0.025 " " 0.0 0.002 0.0 " " 0.2 0.0
0.201 0.181 0.03 " " 0.198437 0.182031 0.033 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.238 0.334 0.034 " " 0.238281 0.336719 0.034 " " 0.0 0.002 0.0 " " 0.2 0.0
0.233 0.728 0.028 " " 0.232812 0.728906 0.028 " " 0.0 0.001 0.0 " " 0.1 0.0
0.82 0.837 0.033 " " 0.819531 0.838281 0.031 " " 0.001 0.002 0.002 " " 0.201 0.2
0.793 0.384 0.05 " " 0.7875 0.38125 0.043 " " 0.005 0.003 0.007 " " 0.305 0.7000000000000001
0.171 0.573 0.031 " " 0.169531 0.571094 0.03 " " 0.002 0.002 0.001 " " 0.202 0.1
0.189 0.036 0.041 " " 0.189063 0.0351562 0.04 " " 0.0 0.001 0.001 " " 0.1 0.1
0.766 0.441 0.061 " " 0.765625 0.44375 0.066 " " 0.0 0.003 0.005 " " 0.3 0.5
0.734 0.736 0.024 " " 0.734375 0.738281 0.022 " " 0.001 0.002 0.002 " " 0.201 0.2
0.12 0.379 0.029 " " 0.119531 0.378906 0.027 " " 0.001 0.0 0.002 " " 0.001 0.2
0.317 0.71 0.027 " " 0.316406 0.709375 0.027 " " 0.001 0.001 0.0 " " 0.101 0.0
0.827 0.762 0.043 " " 0.828906 0.767187 0.035 " " 0.002 0.005 0.008 " " 0.502 0.8
0.637 0.652 0.028 " " 0.634375 0.651563 0.027 " " 0.003 0.001 0.001 " " 0.10300000000000001 0.1
0.923 0.252 0.036 " " 0.924219 0.253125 0.033 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.779 0.306 0.046 " " 0.780469 0.305469 0.042 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.596 0.348 0.036 " " 0.597656 0.347656 0.034 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.496 0.603 0.023 " " 0.496094 0.603906 0.022 " " 0.0 0.001 0.001 " " 0.1 0.1
0.344 0.302 0.036 " " 0.345313 0.3 0.03 " " 0.002 0.002 0.006 " " 0.202 0.6
0.29 0.638 0.032 " " 0.289844 0.636719 0.029 " " 0.0 0.002 0.003 " " 0.2 0.3
0.563 0.388 0.033 " " 0.565625 0.388281 0.032 " " 0.002 0.0 0.001 " " 0.002 0.1
0.532 0.07 0.035 " " 0.532031 0.0695312 0.039 " " 0.0 0.0 0.004 " " 0.0 0.4
0.039 0.664 0.038 " " 0.0414063 0.664062 0.037 " " 0.002 0.0 0.001 " " 0.002 0.1
0.266 0.395 0.029 " " 0.266406 0.39375 0.027 " " 0.001 0.001 0.002 " " 0.101 0.2
0.663 0.606 0.028 " " 0.659375 0.605469 0.025 " " 0.004 0.001 0.003 " " 0.10400000000000001 0.3
0.327 0.073 0.061 " " 0.324219 0.0742188 0.052 " " 0.002 0.002 0.009 " " 0.202 0.8999999999999999
0.17 0.617 0.028 " " 0.171094 0.619531 0.03 " " 0.001 0.002 0.002 " " 0.201 0.2
0.827 0.284 0.023 " " 0.828125 0.284375 0.021 " " 0.002 0.0 0.002 " " 0.002 0.2
0.305 0.584 0.03 " " 0.302344 0.586719 0.03 " " 0.003 0.002 0.0 " " 0.203 0.0
0.214 0.452 0.029 " " 0.215625 0.453125 0.025 " " 0.002 0.002 0.004 " " 0.202 0.4
0.591 0.089 0.032 " " 0.590625 0.084375 0.026 " " 0.0 0.005 0.006 " " 0.5 0.6
0.679 0.494 0.039 " " 0.675781 0.496094 0.037 " " 0.003 0.002 0.002 " " 0.203 0.2
0.316 0.322 0.025 " " 0.316406 0.321875 0.024 " " 0.0 0.0 0.001 " " 0.0 0.1
0.205 0.291 0.026 " " 0.203125 0.291406 0.025 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.133 0.621 0.026 " " 0.134375 0.624219 0.025 " " 0.002 0.003 0.001 " " 0.302 0.1
0.105 0.236 0.034 " " 0.10625 0.238281 0.034 " " 0.001 0.002 0.0 " " 0.201 0.0
0.531 0.6 0.049 " " 0.528906 0.595312 0.049 " " 0.002 0.005 0.0 " " 0.502 0.0
0.141 0.429 0.028 " " 0.140625 0.430469 0.024 " " 0.0 0.002 0.004 " " 0.2 0.4
0.709 0.598 0.032 " " 0.707812 0.597656 0.032 " " 0.001 0.001 0.0 " " 0.101 0.0
0.97 0.729 0.028 " " 0.971875 0.730469 0.031 " " 0.002 0.002 0.003 " " 0.202 0.3
0.23 0.497 0.025 " " 0.230469 0.496094 0.021 " " 0.0 0.001 0.004 " " 0.1 0.4
