x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.525 0.149 0.032 " " 0.524219 0.148438 0.032 " " 0.001 0.001 0.0 " " 0.101 0.0
0.018 0.435 0.03 " " 0.01875 0.436719 0.032 " " 0.001 0.002 0.002 " " 0.201 0.2
0.208 0.677 0.031 " " 0.209375 0.678125 0.033 " " 0.002 0.002 0.002 " " 0.202 0.2
0.22 0.62 0.037 " " 0.220313 0.617969 0.037 " " 0.0 0.002 0.0 " " 0.2 0.0
0.624 0.373 0.028 " " 0.622656 0.375 0.026 " " 0.002 0.002 0.002 " " 0.202 0.2
0.581 0.634 0.043 " " 0.580469 0.6375 0.045 " " 0.001 0.003 0.002 " " 0.301 0.2
0.802 0.161 0.055 " " 0.796875 0.157031 0.047 " " 0.005 0.004 0.008 " " 0.405 0.8
0.174 0.223 0.036 " " 0.175 0.222656 0.042 " " 0.001 0.0 0.006 " " 0.001 0.6
0.817 0.478 0.039 " " 0.81875 0.478125 0.038 " " 0.002 0.0 0.001 " " 0.002 0.1
0.188 0.781 0.024 " " 0.190625 0.780469 0.023 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.055 0.76 0.041 " " 0.053125 0.757812 0.042 " " 0.002 0.002 0.001 " " 0.202 0.1
0.684 0.213 0.031 " " 0.684375 0.211719 0.03 " " 0.001 0.002 0.001 " " 0.201 0.1
0.616 0.413 0.031 " " 0.616406 0.414062 0.027 " " 0.0 0.001 0.004 " " 0.1 0.4
0.134 0.652 0.03 " " 0.135156 0.653125 0.027 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.757 0.592 0.027 " " 0.758594 0.591406 0.027 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.494 0.095 0.031 " " 0.49375 0.09375 0.03 " " 0.0 0.001 0.001 " " 0.1 0.1
0.495 0.594 0.049 " " 0.496094 0.595312 0.043 " " 0.001 0.002 0.006 " " 0.201 0.6
0.576 0.274 0.025 " " 0.575781 0.272656 0.026 " " 0.0 0.002 0.001 " " 0.2 0.1
0.733 0.702 0.03 " " 0.728906 0.703125 0.028 " " 0.004 0.001 0.002 " " 0.10400000000000001 0.2
0.298 0.173 0.024 " " 0.297656 0.171875 0.025 " " 0.001 0.002 0.001 " " 0.201 0.1
0.209 0.814 0.025 " " 0.208594 0.815625 0.023 " " 0.0 0.002 0.002 " " 0.2 0.2
0.429 0.644 0.028 " " 0.428125 0.64375 0.03 " " 0.001 0.0 0.002 " " 0.001 0.2
0.103 0.328 0.027 " " 0.102344 0.328906 0.026 " " 0.001 0.001 0.001 " " 0.101 0.1
0.244 0.811 0.026 " " 0.242969 0.814844 0.027 " " 0.001 0.004 0.001 " " 0.401 0.1
0.021 0.623 0.029 " " 0.0210938 0.624219 0.03 " " 0.0 0.001 0.001 " " 0.1 0.1
0.055 0.898 0.033 " " 0.0523437 0.9 0.03 " " 0.003 0.002 0.003 " " 0.203 0.3
0.141 0.316 0.029 " " 0.140625 0.317187 0.029 " " 0.0 0.001 0.0 " " 0.1 0.0
0.526 0.354 0.046 " " 0.527344 0.353906 0.049 " " 0.001 0.0 0.003 " " 0.001 0.3
0.073 0.307 0.032 " " 0.0734375 0.307813 0.034 " " 0.0 0.001 0.002 " " 0.1 0.2
0.175 0.588 0.028 " " 0.176563 0.591406 0.033 " " 0.002 0.003 0.005 " " 0.302 0.5
0.585 0.236 0.024 " " 0.584375 0.234375 0.021 " " 0.001 0.002 0.003 " " 0.201 0.3
0.888 0.322 0.03 " " 0.890625 0.322656 0.029 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.647 0.092 0.036 " " 0.646094 0.0945313 0.033 " " 0.001 0.002 0.003 " " 0.201 0.3
0.278 0.577 0.036 " " 0.278906 0.578906 0.035 " " 0.001 0.002 0.001 " " 0.201 0.1
0.536 0.08 0.035 " " 0.534375 0.0757812 0.033 " " 0.002 0.005 0.002 " " 0.502 0.2
0.174 0.835 0.025 " " 0.172656 0.835156 0.023 " " 0.002 0.0 0.002 " " 0.002 0.2
0.698 0.35 0.033 " " 0.7 0.351562 0.031 " " 0.002 0.002 0.002 " " 0.202 0.2
0.572 0.315 0.03 " " 0.56875 0.317969 0.031 " " 0.003 0.003 0.001 " " 0.303 0.1
0.866 0.208 0.029 " " 0.867188 0.205469 0.027 " " 0.002 0.002 0.002 " " 0.202 0.2
0.296 0.22 0.042 " " 0.297656 0.21875 0.047 " " 0.002 0.002 0.005 " " 0.202 0.5
0.263 0.626 0.03 " " 0.264062 0.627344 0.034 " " 0.002 0.002 0.004 " " 0.202 0.4
0.963 0.311 0.031 " " 0.961719 0.310937 0.031 " " 0.002 0.0 0.0 " " 0.002 0.0
0.199 0.098 0.033 " " 0.199219 0.096875 0.033 " " 0.0 0.002 0.0 " " 0.2 0.0
0.032 0.486 0.031 " " 0.0351562 0.4875 0.032 " " 0.003 0.002 0.001 " " 0.203 0.1
0.265 0.424 0.031 " " 0.264844 0.421875 0.031 " " 0.0 0.002 0.0 " " 0.2 0.0
0.799 0.35 0.03 " " 0.795313 0.351562 0.03 " " 0.004 0.002 0.0 " " 0.20400000000000001 0.0
0.905 0.241 0.033 " " 0.903125 0.242188 0.035 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.176 0.637 0.026 " " 0.174219 0.639063 0.025 " " 0.002 0.002 0.001 " " 0.202 0.1
0.928 0.128 0.034 " " 0.927344 0.129688 0.037 " " 0.001 0.002 0.003 " " 0.201 0.3
0.077 0.167 0.065 " " 0.0734375 0.167187 0.058 " " 0.003 0.0 0.007 " " 0.003 0.7000000000000001
0.486 0.146 0.031 " " 0.485156 0.144531 0.036 " " 0.001 0.002 0.005 " " 0.201 0.5
0.648 0.138 0.024 " " 0.646875 0.139844 0.024 " " 0.001 0.002 0.0 " " 0.201 0.0
0.465 0.654 0.03 " " 0.465625 0.653906 0.03 " " 0.001 0.0 0.0 " " 0.001 0.0
0.38 0.172 0.049 " " 0.378906 0.172656 0.05 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.19 0.555 0.031 " " 0.190625 0.554688 0.03 " " 0.001 0.0 0.001 " " 0.001 0.1
0.305 0.694 0.04 " " 0.307031 0.696094 0.038 " " 0.002 0.002 0.002 " " 0.202 0.2
0.322 0.762 0.034 " " 0.322656 0.7625 0.029 " " 0.001 0.0 0.005 " " 0.001 0.5
0.234 0.555 0.034 " " 0.2375 0.553906 0.031 " " 0.003 0.001 0.003 " " 0.10300000000000001 0.3
0.759 0.658 0.045 " " 0.758594 0.654688 0.038 " " 0.001 0.003 0.007 " " 0.301 0.7000000000000001
0.141 0.528 0.028 " " 0.141406 0.528125 0.026 " " 0.001 0.0 0.002 " " 0.001 0.2
0.07 0.466 0.046 " " 0.0726563 0.46875 0.052 " " 0.003 0.003 0.006 " " 0.303 0.6
0.173 0.311 0.024 " " 0.172656 0.3125 0.023 " " 0.0 0.002 0.001 " " 0.2 0.1
0.056 0.834 0.034 " " 0.053125 0.832812 0.032 " " 0.003 0.001 0.002 " " 0.10300000000000001 0.2
0.699 0.105 0.031 " " 0.699219 0.103906 0.032 " " 0.0 0.002 0.001 " " 0.2 0.1
0.102 0.775 0.028 " " 0.103125 0.774219 0.027 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.223 0.73 0.023 " " 0.222656 0.73125 0.024 " " 0.001 0.002 0.001 " " 0.201 0.1
0.259 0.51 0.031 " " 0.257031 0.507031 0.029 " " 0.002 0.003 0.002 " " 0.302 0.2
0.516 0.549 0.027 " " 0.519531 0.55 0.026 " " 0.003 0.001 0.001 " " 0.10300000000000001 0.1
0.611 0.22 0.031 " " 0.614062 0.219531 0.029 " " 0.003 0.0 0.002 " " 0.003 0.2
0.727 0.157 0.045 " " 0.729688 0.163281 0.041 " " 0.002 0.006 0.004 " " 0.602 0.4
0.348 0.713 0.036 " " 0.34375 0.7125 0.025 " " 0.004 0.0 0.011 " " 0.004 1.0999999999999999
0.426 0.438 0.029 " " 0.427344 0.439063 0.03 " " 0.002 0.002 0.001 " " 0.202 0.1
0.031 0.705 0.024 " " 0.0304688 0.704687 0.023 " " 0.001 0.0 0.001 " " 0.001 0.1
0.587 0.358 0.025 " " 0.585938 0.358594 0.023 " " 0.001 0.001 0.002 " " 0.101 0.2
0.924 0.32 0.031 " " 0.922656 0.316406 0.029 " " 0.002 0.003 0.002 " " 0.302 0.2
0.205 0.499 0.03 " " 0.207813 0.498437 0.029 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.855 0.522 0.031 " " 0.853906 0.523438 0.031 " " 0.001 0.002 0.0 " " 0.201 0.0
0.726 0.607 0.023 " " 0.726562 0.605469 0.02 " " 0.001 0.002 0.003 " " 0.201 0.3
0.801 0.284 0.047 " " 0.801562 0.284375 0.046 " " 0.001 0.0 0.001 " " 0.001 0.1
0.619 0.623 0.025 " " 0.621875 0.624219 0.022 " " 0.003 0.001 0.003 " " 0.10300000000000001 0.3
0.126 0.471 0.034 " " 0.124219 0.46875 0.036 " " 0.002 0.002 0.002 " " 0.202 0.2
